ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2014,160.18,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2014,151.77,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,148.12,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2014,176.33,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,170.08,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2014,135.49,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Male,Occupation (ISCO-08): Total,2014,202.13,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Male,Occupation (ISCO-08): 1. Managers,2014,337.25,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Male,Occupation (ISCO-08): 2. Professionals,2014,242.04,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,214.85,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2014,163.23,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2014,154.34,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,150.03,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2014,177.27,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
Sweden,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SWE - ES - Salary Structure Statistics,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,171.67,,,Currency: SWE - Swedish krona (SEK),"Repository: Eurostat | Data reference period: September | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Age coverage - minimum age: 17 years old"
